6.246397259633637e-018,6.246397259633637e-018,6.246397259633637e-018,6.246397259633637e-018,6.246397259633637e-018,6.246397259633637e-018,6.246397259633637e-018
1.147397708011709e-017,2.601565642994388e-017,2.677418565656171e-017,2.705031795546586e-017,2.601563298320627e-017,2.677017382378493e-017,2.70473156644753e-017
2.7164059604411e-017,9.428824141566821e-017,3.188429965152359e-016,1.536923191057851e-016,9.428857644855664e-017,1.989250776072137e-016,1.093759789994681e-016
5.331035913510317e-017,0,0,0,0,0,0
8.980221516097929e-017,0,0,0,0,0,0
