1.317239948255784e-025,1.317239948255784e-025,1.317239948255784e-025,1.317239948255784e-025,1.317239948255784e-025,1.317239948255784e-025,1.317239948255784e-025
1.317336173042035e-025,1.270071032503859e-025,1.303849551035099e-025,1.313684384448171e-025,1.270070056029314e-025,1.303692597304335e-025,1.313556464104404e-025
1.317351424899303e-025,-1.279837561343546e-025,-6.925427789625866e-026,1.165335813506543e-025,-1.279835926631713e-025,-7.78573308993717e-026,9.408307993569627e-026
1.317358706800303e-025,0,0,0,0,0,0
1.315854034761252e-025,0,0,0,0,0,0
