1.116736789482929e-031,1.116736789482929e-031,1.116736789482929e-031,1.116736789482929e-031,1.116736789482929e-031,1.116736789482929e-031,1.116736789482929e-031
1.116697666885166e-031,1.104495351289349e-031,1.097849391908771e-031,1.109589467381582e-031,1.104488604049546e-031,1.09753231124081e-031,1.109253413478393e-031
1.116700565328625e-031,1.114327998915303e-031,1.095081096267835e-031,1.076114135158455e-031,1.114330759864191e-031,8.207777661176406e-032,6.817961505232245e-032
1.116702512149976e-031,0,0,0,0,0,0
1.116695106037741e-031,0,0,0,0,0,0
